-7.403121;5.000000;-41.890373;545.000000
-7.403121;5.000000;-41.890373;545.000000
-7.403121;5.000000;-41.890373;545.000000
-7.403121;5.000000;-41.890373;545.000000
-7.403121;5.000000;-41.890373;545.000000
-7.403121;5.000000;-41.890373;545.000000
-7.403121;5.000000;-41.890373;545.000000
-7.403121;5.000000;-41.890373;545.000000
-7.403121;5.000000;-41.890373;545.000000
-7.403121;5.000000;-41.890373;545.000000
-7.403121;5.000000;-41.890373;545.000000
-7.403121;5.000000;-41.890373;545.000000
-7.639306;5.000000;-41.869709;545.000000
-8.373589;5.000000;-41.805470;545.000000
-9.605968;5.000000;-41.697651;545.000000
-11.336446;5.000000;-41.546253;545.000000
-13.565021;5.000000;-41.351276;545.000000
-16.291693;5.000000;-41.112724;545.000000
-19.516462;5.000000;-40.830593;545.000000
-23.239328;5.000000;-40.504883;545.000000
-27.460293;5.000000;-40.135597;545.000000
-32.179356;5.000000;-39.722733;545.000000
-37.396515;5.000000;-39.266289;545.000000
-43.111771;5.000000;-38.766270;545.000000
-49.325123;5.000000;-38.222672;545.000000
-56.036575;5.000000;-37.635494;545.000000
-63.246124;5.000000;-37.004742;545.000000
-70.953766;5.000000;-36.330410;545.000000
-79.159508;5.000000;-35.612499;545.000000
-87.863350;5.000000;-34.851013;545.000000
-97.065285;5.000000;-34.045948;545.000000
-106.765320;5.000000;-33.197304;545.000000
-116.963455;5.000000;-32.305084;545.000000
-127.659683;5.000000;-31.369286;545.000000
-138.854004;5.000000;-30.389910;545.000000
-150.579926;5.000000;-29.877945;542.500000
-162.817017;5.000000;-29.877945;540.000000
-175.541977;5.000000;-30.433529;537.500000
-188.728699;5.000000;-31.587217;535.000000
-202.348267;5.000000;-33.380268;532.500000
-216.369064;5.000000;-35.852512;530.000000
-230.882263;5.000000;-38.411579;530.000000
-245.887863;5.000000;-41.057472;530.000000
-260.893463;5.000000;-43.703365;530.000000
-275.899078;5.000000;-46.349258;530.000000
-290.904694;5.000000;-48.995152;530.000000
