52.191315;5.000000;95.764091;892.500000
52.191315;5.000000;95.764091;892.500000
52.191315;5.000000;95.764091;892.500000
52.191315;5.000000;95.764091;892.500000
52.191315;5.000000;95.764091;892.500000
52.191315;5.000000;95.764091;892.500000
52.191315;5.000000;95.764091;892.500000
52.191315;5.000000;95.764091;892.500000
52.191315;5.000000;95.764091;892.500000
52.191315;5.000000;95.764091;892.500000
52.191315;5.000000;95.764091;892.500000
52.191315;5.000000;95.764091;892.500000
52.191315;5.000000;95.764091;892.500000
52.191315;5.000000;95.764091;892.500000
52.191315;5.000000;95.764091;892.500000
52.191315;5.000000;95.764091;892.500000
52.191315;5.000000;95.764091;892.500000
52.191315;5.000000;95.764091;892.500000
52.191315;5.000000;95.764091;892.500000
52.191315;5.000000;95.764091;892.500000
52.191315;5.000000;95.764091;892.500000
52.191315;5.000000;95.764091;892.500000
52.191315;5.000000;95.764091;892.500000
52.191315;5.000000;95.764091;892.500000
52.191315;5.000000;95.764091;892.500000
52.064281;5.000000;95.747368;892.500000
51.441525;5.000000;95.665382;892.500000
50.323048;5.000000;95.518135;892.500000
48.708847;5.000000;95.305618;892.500000
46.598923;5.000000;95.027840;892.500000
43.993279;5.000000;94.684799;892.500000
40.891911;5.000000;94.276497;892.500000
37.294819;5.000000;93.802933;892.500000
33.202007;5.000000;93.264107;892.500000
28.613472;5.000000;92.660011;892.500000
23.529215;5.000000;91.990654;892.500000
17.949236;5.000000;91.256035;892.500000
11.873534;5.000000;90.456154;892.500000
5.302110;5.000000;89.591011;892.500000
-1.765037;5.000000;88.660606;892.500000
-9.327907;5.000000;87.664932;892.500000
-17.386497;5.000000;86.603996;892.500000
-25.940811;5.000000;85.477798;892.500000
-34.930264;5.000000;83.892715;890.000000
-44.330166;5.000000;81.808807;887.500000
-54.113186;5.000000;79.187454;885.000000
-64.249413;5.000000;75.991516;882.500000
-74.706436;5.000000;72.185471;880.000000
-85.449425;5.000000;67.735580;877.500000
-96.654358;5.000000;63.094345;877.500000
-108.321228;5.000000;58.261768;877.500000
-120.450035;5.000000;53.237850;877.500000
-133.040787;5.000000;48.022591;877.500000
-146.093475;5.000000;42.615990;877.500000
-159.608109;5.000000;37.018047;877.500000
-173.584671;5.000000;31.228764;877.500000
-187.800461;5.000000;26.054638;880.000000
-202.228409;5.000000;21.505522;882.500000
-216.841064;5.000000;17.590075;885.000000
-231.610596;5.000000;14.315748;887.500000
-246.508896;5.000000;11.688776;890.000000
-261.507599;5.000000;9.714159;892.500000
-276.578156;5.000000;8.395656;895.000000
-291.691895;5.000000;7.735775;897.500000
-306.820038;5.000000;7.735775;900.000000
