-3.132496;5.000000;80.487869;5.000000
-2.803209;5.000000;80.459061;5.000000
-1.975825;5.000000;80.386673;5.000000
-0.650343;5.000000;80.270706;5.000000
1.173236;5.000000;80.111160;5.000000
3.494912;5.000000;79.908043;5.000000
6.314685;5.000000;79.661346;5.000000
9.632556;5.000000;79.371071;5.000000
13.448524;5.000000;79.037216;5.000000
17.762590;5.000000;78.659782;5.000000
22.574753;5.000000;78.238770;5.000000
27.885014;5.000000;77.774185;5.000000
33.693371;5.000000;77.266022;5.000000
39.999825;5.000000;76.714279;5.000000
46.804379;5.000000;76.118958;5.000000
54.107029;5.000000;75.480057;5.000000
61.907776;5.000000;74.797577;5.000000
70.206619;5.000000;74.071526;5.000000
79.003563;5.000000;73.301895;5.000000
88.254280;5.000000;72.084015;7.500000
97.935478;5.000000;70.376961;10.000000
108.021149;5.000000;68.141022;12.500000
117.999687;5.000000;65.467278;15.000000
127.852104;5.000000;62.360825;17.500000
137.559647;5.000000;58.827572;20.000000
147.103821;5.000000;54.874245;22.500000
156.466476;5.000000;50.508369;25.000000
165.629776;5.000000;45.738255;27.500000
174.576294;5.000000;40.572983;30.000000
183.288986;5.000000;35.022385;32.500000
191.751266;5.000000;29.097027;35.000000
199.947037;5.000000;22.808189;37.500000
207.860687;5.000000;16.167843;40.000000
215.477158;5.000000;9.188628;42.500000
223.093628;5.000000;2.209414;42.500000
230.398422;5.000000;-5.095385;45.000000
237.377640;5.000000;-12.711861;47.500000
244.017990;5.000000;-20.625517;50.000000
250.658340;5.000000;-28.539173;50.000000
257.298676;5.000000;-36.452827;50.000000
263.939026;5.000000;-44.366482;50.000000
270.579376;5.000000;-52.280136;50.000000
277.219727;5.000000;-60.193790;50.000000
283.860077;5.000000;-68.107445;50.000000
290.500427;5.000000;-76.021103;50.000000
297.140778;5.000000;-83.934761;50.000000
303.781128;5.000000;-91.848419;50.000000
310.421478;5.000000;-99.762077;50.000000
317.061829;5.000000;-107.675735;50.000000
323.350677;5.000000;-115.871506;52.500000
329.276031;5.000000;-124.333794;55.000000
334.826630;5.000000;-133.046494;57.500000
339.991913;5.000000;-141.993011;60.000000
344.762024;5.000000;-151.156311;62.500000
349.127899;5.000000;-160.518967;65.000000
353.081238;5.000000;-170.063141;67.500000
357.034576;5.000000;-179.607315;67.500000
360.987915;5.000000;-189.151489;67.500000
364.941254;5.000000;-198.695663;67.500000
368.894592;5.000000;-208.239838;67.500000
372.847931;5.000000;-217.784012;67.500000
376.801270;5.000000;-227.328186;67.500000
380.754608;5.000000;-236.872360;67.500000
384.707947;5.000000;-246.416534;67.500000
388.661285;5.000000;-255.960709;67.500000
392.614624;5.000000;-265.504883;67.500000
396.567963;5.000000;-275.049072;67.500000
400.101227;5.000000;-284.756622;70.000000
403.207672;5.000000;-294.609039;72.500000
406.314117;5.000000;-304.461456;72.500000
409.420563;5.000000;-314.313873;72.500000
412.527008;5.000000;-324.166290;72.500000
415.633453;5.000000;-334.018707;72.500000
418.739899;5.000000;-343.871124;72.500000
421.846344;5.000000;-353.723541;72.500000
424.952789;5.000000;-363.575958;72.500000
428.059235;5.000000;-373.428375;72.500000
431.165680;5.000000;-383.280792;72.500000
433.839417;5.000000;-393.259338;75.000000
436.075348;5.000000;-403.345001;77.500000
437.869232;5.000000;-413.518616;80.000000
439.663116;5.000000;-423.692230;80.000000
441.457001;5.000000;-433.865845;80.000000
443.250885;5.000000;-444.039459;80.000000
445.044769;5.000000;-454.213074;80.000000
446.838654;5.000000;-464.386688;80.000000
448.632538;5.000000;-474.560303;80.000000
450.426422;5.000000;-484.733917;80.000000
452.220306;5.000000;-494.907532;80.000000
454.456238;5.000000;-504.993195;77.500000
457.129974;5.000000;-514.971741;75.000000
460.236420;5.000000;-524.824158;72.500000
463.769684;5.000000;-534.531677;70.000000
467.723022;5.000000;-544.075867;67.500000
472.088898;5.000000;-553.438538;65.000000
476.859009;5.000000;-562.601868;62.500000
482.024292;5.000000;-571.548401;60.000000
487.574890;5.000000;-580.261108;57.500000
493.500244;5.000000;-588.723389;55.000000
499.789093;5.000000;-596.919189;52.500000
506.429443;5.000000;-604.832825;50.000000
513.408630;5.000000;-612.449280;47.500000
520.713440;5.000000;-619.754089;45.000000
528.329895;5.000000;-626.733276;42.500000
536.243530;5.000000;-633.373596;40.000000
544.439331;5.000000;-639.662415;37.500000
552.901611;5.000000;-645.587769;35.000000
561.614319;5.000000;-651.138367;32.500000
570.560852;5.000000;-656.303650;30.000000
579.724182;5.000000;-661.073792;27.500000
589.086853;5.000000;-665.439697;25.000000
598.631042;5.000000;-669.393005;22.500000
608.338562;5.000000;-672.926270;20.000000
618.046082;5.000000;-676.459534;20.000000
627.753601;5.000000;-679.992798;20.000000
637.461121;5.000000;-683.526062;20.000000
647.168640;5.000000;-687.059326;20.000000
657.021057;5.000000;-690.165771;17.500000
666.999573;5.000000;-692.839539;15.000000
677.085266;5.000000;-695.075500;12.500000
687.258850;5.000000;-696.869385;10.000000
697.501038;5.000000;-698.217773;7.500000
707.792297;5.000000;-699.118164;5.000000
718.113037;5.000000;-699.568787;2.500000
728.443604;5.000000;-699.568787;0.000000
738.764343;5.000000;-699.118164;-2.500000
749.055603;5.000000;-698.217773;-5.000000
759.297791;5.000000;-696.869385;-7.500000
769.471375;5.000000;-695.075500;-10.000000
779.557068;5.000000;-692.839539;-12.500000
789.535583;5.000000;-690.165771;-15.000000
799.388000;5.000000;-687.059326;-17.500000
809.095520;5.000000;-683.526062;-20.000000
818.639709;5.000000;-679.572754;-22.500000
828.002380;5.000000;-675.206848;-25.000000
837.165710;5.000000;-670.436707;-27.500000
846.329041;5.000000;-665.666565;-27.500000
855.492371;5.000000;-660.896423;-27.500000
864.655701;5.000000;-656.126282;-27.500000
873.819031;5.000000;-651.356140;-27.500000
882.982361;5.000000;-646.585999;-27.500000
892.145691;5.000000;-641.815857;-27.500000
901.309021;5.000000;-637.045715;-27.500000
910.472351;5.000000;-632.275574;-27.500000
919.635681;5.000000;-627.505432;-27.500000
928.799011;5.000000;-622.735291;-27.500000
937.962341;5.000000;-617.965149;-27.500000
947.125671;5.000000;-613.195007;-27.500000
956.289001;5.000000;-608.424866;-27.500000
965.452332;5.000000;-603.654724;-27.500000
974.615662;5.000000;-598.884583;-27.500000
983.778992;5.000000;-594.114441;-27.500000
992.942322;5.000000;-589.344299;-27.500000
1002.105652;5.000000;-584.574158;-27.500000
1011.268982;5.000000;-579.804016;-27.500000
1020.432312;5.000000;-575.033875;-27.500000
1029.595581;5.000000;-570.263733;-27.500000
1038.758911;5.000000;-565.493591;-27.500000
1047.922241;5.000000;-560.723450;-27.500000
1057.085571;5.000000;-555.953308;-27.500000
1066.248901;5.000000;-551.183167;-27.500000
1075.412231;5.000000;-546.413025;-27.500000
1084.358765;5.000000;-541.247742;-30.000000
1093.071411;5.000000;-535.697144;-32.500000
1101.533691;5.000000;-529.771790;-35.000000
1109.729492;5.000000;-523.482971;-37.500000
1117.643188;5.000000;-516.842651;-40.000000
1125.556885;5.000000;-510.202301;-40.000000
1133.470581;5.000000;-503.561951;-40.000000
1141.384277;5.000000;-496.921600;-40.000000
1149.297974;5.000000;-490.281250;-40.000000
1157.211670;5.000000;-483.640900;-40.000000
1165.125366;5.000000;-477.000549;-40.000000
1173.039062;5.000000;-470.360199;-40.000000
1180.952759;5.000000;-463.719849;-40.000000
1188.866455;5.000000;-457.079498;-40.000000
1196.780151;5.000000;-450.439148;-40.000000
1204.693848;5.000000;-443.798798;-40.000000
1212.607544;5.000000;-437.158447;-40.000000
1220.521240;5.000000;-430.518097;-40.000000
1228.434937;5.000000;-423.877747;-40.000000
1236.348633;5.000000;-417.237396;-40.000000
1243.965088;5.000000;-410.258179;-42.500000
1251.269897;5.000000;-402.953369;-45.000000
1258.249146;5.000000;-395.336884;-47.500000
1264.889526;5.000000;-387.423218;-50.000000
1271.178345;5.000000;-379.227448;-52.500000
1277.103760;5.000000;-370.765167;-55.000000
1282.654297;5.000000;-362.052460;-57.500000
1287.819580;5.000000;-353.105957;-60.000000
1292.589722;5.000000;-343.942657;-62.500000
1296.955566;5.000000;-334.580017;-65.000000
1301.321411;5.000000;-325.217377;-65.000000
1305.687256;5.000000;-315.854736;-65.000000
1310.053101;5.000000;-306.492096;-65.000000
1314.418945;5.000000;-297.129456;-65.000000
